Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,P/E10
1925-09-01,11.51,0.59,1.17,17.7,3.74,154.61,7.89,15.72,10.36
1925-10-01,11.89,0.59,1.2,17.7,3.73,159.72,7.95,16.08,10.72
1925-11-01,12.26,0.6,1.22,18.0,3.71,161.94,7.87,16.15,10.89
1925-12-01,12.46,0.6,1.25,17.9,3.7,165.5,7.97,16.6,11.15
1926-01-01,12.65,0.61,1.25,17.9,3.68,168.03,8.07,16.59,11.34
1926-02-01,12.67,0.61,1.25,17.9,3.65,168.29,8.17,16.58,11.39
1926-03-01,11.81,0.62,1.25,17.8,3.62,157.75,8.31,16.67,10.71
1926-04-01,11.48,0.63,1.25,17.9,3.6,152.48,8.37,16.56,10.4
1926-05-01,11.56,0.64,1.25,17.8,3.57,154.41,8.52,16.64,10.58
1926-06-01,12.11,0.65,1.25,17.7,3.54,162.67,8.66,16.72,11.2
1926-07-01,12.62,0.65,1.24,17.5,3.51,171.46,8.87,16.9,11.87
1926-08-01,13.12,0.66,1.24,17.4,3.48,179.28,9.02,16.98,12.49
1926-09-01,13.32,0.67,1.24,17.5,3.45,180.97,9.07,16.87,12.69
1926-10-01,13.02,0.68,1.24,17.6,3.42,175.89,9.12,16.78,12.43
1926-11-01,13.19,0.68,1.24,17.7,3.4,177.18,9.17,16.67,12.62
1926-12-01,13.49,0.69,1.24,17.7,3.37,181.21,9.27,16.66,13.01
1927-01-01,13.4,0.7,1.23,17.5,3.34,182.06,9.47,16.7,13.19
1927-02-01,13.66,0.7,1.22,17.4,3.34,186.65,9.61,16.64,13.63
1927-03-01,13.87,0.71,1.21,17.3,3.34,190.62,9.76,16.6,14.03
1927-04-01,14.21,0.72,1.2,17.3,3.34,195.29,9.85,16.45,14.49
1927-05-01,14.7,0.72,1.19,17.4,3.34,200.87,9.88,16.21,15.0
1927-06-01,14.89,0.73,1.18,17.6,3.34,201.15,9.86,15.87,15.12
1927-07-01,15.22,0.74,1.16,17.3,3.33,209.17,10.12,16.0,15.82
1927-08-01,16.03,0.74,1.15,17.2,3.33,221.59,10.27,15.94,16.86
1927-09-01,16.94,0.75,1.14,17.3,3.33,232.81,10.31,15.71,17.82
1927-10-01,16.68,0.76,1.13,17.4,3.33,227.92,10.34,15.47,17.54
1927-11-01,17.06,0.76,1.12,17.3,3.33,234.46,10.49,15.41,18.13
1927-12-01,17.46,0.77,1.11,17.3,3.33,239.96,10.58,15.26,18.65
1928-01-01,17.53,0.78,1.13,17.3,3.33,240.92,10.67,15.57,18.81
1928-02-01,17.32,0.78,1.16,17.1,3.35,240.82,10.89,16.06,18.87
1928-03-01,18.25,0.79,1.18,17.1,3.38,253.75,10.98,16.37,19.94
1928-04-01,19.4,0.8,1.2,17.1,3.4,269.74,11.08,16.68,21.26
1928-05-01,20.0,0.8,1.22,17.2,3.42,276.46,11.1,16.89,21.83
1928-06-01,19.02,0.81,1.25,17.1,3.44,264.46,11.26,17.31,20.91
1928-07-01,19.16,0.82,1.27,17.1,3.46,266.4,11.36,17.63,21.08
1928-08-01,19.78,0.82,1.29,17.1,3.49,275.02,11.45,17.94,21.76
1928-09-01,21.17,0.83,1.31,17.3,3.51,290.95,11.41,18.03,23.0
1928-10-01,21.6,0.84,1.33,17.2,3.53,298.58,11.57,18.45,23.58
1928-11-01,23.06,0.84,1.36,17.2,3.56,318.76,11.66,18.76,25.12
1928-12-01,23.15,0.85,1.38,17.1,3.58,321.88,11.82,19.19,25.3
1929-01-01,24.86,0.86,1.4,17.1,3.6,345.66,11.96,19.45,27.08
1929-02-01,24.99,0.87,1.42,17.1,3.57,347.46,12.1,19.72,27.13
1929-03-01,25.43,0.88,1.44,17.0,3.55,355.66,12.31,20.11,27.68
1929-04-01,25.28,0.89,1.46,16.9,3.52,355.65,12.52,20.5,27.57
1929-05-01,25.66,0.9,1.48,17.0,3.5,358.88,12.59,20.64,27.7
1929-06-01,26.15,0.91,1.5,17.1,3.47,363.59,12.65,20.79,27.94
1929-07-01,28.48,0.92,1.51,17.3,3.45,391.41,12.64,20.81,29.93
1929-08-01,30.1,0.93,1.53,17.3,3.42,413.67,12.78,21.07,31.48
1929-09-01,31.3,0.94,1.55,17.3,3.39,430.17,12.92,21.33,32.56
1929-10-01,27.99,0.95,1.57,17.3,3.37,384.68,13.06,21.6,28.96
1929-11-01,20.58,0.96,1.59,17.3,3.34,282.84,13.19,21.87,21.17
1929-12-01,21.4,0.97,1.61,17.2,3.32,295.82,13.41,22.26,22.01
1930-01-01,21.71,0.97,1.56,17.1,3.29,301.86,13.5,21.65,22.31
1930-02-01,23.07,0.97,1.5,17.0,3.29,322.65,13.59,21.02,23.7
1930-03-01,23.94,0.97,1.45,16.9,3.3,336.8,13.68,20.4,24.59
1930-04-01,25.46,0.97,1.4,17.0,3.3,356.08,13.61,19.54,25.84
1930-05-01,23.94,0.97,1.34,16.9,3.31,336.8,13.71,18.89,24.31
1930-06-01,21.52,0.97,1.29,16.8,3.31,304.56,13.8,18.26,21.87
1930-07-01,21.06,0.98,1.24,16.6,3.32,301.64,13.98,17.72,21.55
1930-08-01,20.79,0.98,1.18,16.5,3.32,299.58,14.07,17.05,21.3
1930-09-01,20.78,0.98,1.13,16.6,3.32,297.63,14.0,16.18,21.07
1930-10-01,17.92,0.98,1.08,16.5,3.33,258.22,14.1,15.52,18.21
1930-11-01,16.62,0.98,1.02,16.4,3.33,240.95,14.2,14.83,16.94
1930-12-01,15.51,0.98,0.97,16.1,3.34,229.05,14.47,14.32,16.06
1931-01-01,15.98,0.97,0.94,15.9,3.34,238.96,14.46,14.06,16.71
1931-02-01,17.2,0.95,0.91,15.7,3.37,260.48,14.44,13.78,18.16
1931-03-01,17.53,0.94,0.88,15.6,3.4,267.17,14.33,13.41,18.58
1931-04-01,15.86,0.93,0.85,15.5,3.42,243.28,14.21,13.04,16.87
1931-05-01,14.33,0.91,0.82,15.3,3.45,222.69,14.19,12.74,15.4
1931-06-01,13.87,0.9,0.79,15.1,3.48,218.39,14.17,12.44,15.06
1931-07-01,14.33,0.89,0.76,15.1,3.51,225.64,13.96,11.97,15.52
1931-08-01,13.9,0.87,0.73,15.1,3.54,218.86,13.75,11.49,15.01
1931-09-01,11.83,0.86,0.7,15.0,3.57,187.51,13.63,11.1,12.82
1931-10-01,10.25,0.85,0.67,14.9,3.6,163.56,13.51,10.69,11.15
1931-11-01,10.39,0.83,0.64,14.7,3.62,168.05,13.48,10.35,11.42
1931-12-01,8.44,0.82,0.61,14.6,3.65,137.44,13.35,9.93,9.31
1932-01-01,8.3,0.79,0.59,14.3,3.68,138.0,13.19,9.86,9.31
1932-02-01,8.23,0.77,0.58,14.1,3.65,138.78,12.93,9.72,9.34
1932-03-01,8.26,0.74,0.56,14.0,3.62,140.28,12.57,9.51,9.41
1932-04-01,6.28,0.71,0.54,13.9,3.59,107.42,12.2,9.29,7.19
1932-05-01,5.51,0.69,0.53,13.7,3.56,95.62,11.92,9.14,6.39
1932-06-01,4.77,0.66,0.51,13.6,3.53,83.39,11.54,8.92,5.57
1932-07-01,5.01,0.63,0.49,13.6,3.5,87.59,11.07,8.62,5.84
1932-08-01,7.53,0.61,0.48,13.5,3.46,132.62,10.69,8.4,8.83
1932-09-01,8.26,0.58,0.46,13.4,3.43,146.56,10.29,8.16,9.76
1932-10-01,7.12,0.55,0.44,13.3,3.4,127.28,9.89,7.92,8.48
1932-11-01,7.05,0.53,0.43,13.2,3.37,126.99,9.49,7.69,8.46
1932-12-01,6.82,0.5,0.41,13.1,3.34,123.78,9.07,7.44,8.26
1933-01-01,7.09,0.49,0.41,12.9,3.31,130.68,9.12,7.6,8.73
1933-02-01,6.25,0.49,0.41,12.7,3.29,117.01,9.17,7.77,7.83
1933-03-01,6.23,0.48,0.42,12.6,3.28,117.56,9.15,7.88,7.87
1933-04-01,6.89,0.48,0.42,12.6,3.26,130.01,9.06,7.93,8.72
1933-05-01,8.87,0.47,0.42,12.6,3.25,167.38,8.96,7.97,11.25
1933-06-01,10.39,0.47,0.42,12.7,3.23,194.51,8.8,7.96,13.1
1933-07-01,11.23,0.47,0.43,13.1,3.21,203.82,8.44,7.76,13.75
1933-08-01,10.67,0.46,0.43,13.2,3.2,192.19,8.29,7.75,13.0
1933-09-01,10.58,0.46,0.43,13.2,3.18,190.57,8.2,7.79,12.92
1933-10-01,9.55,0.45,0.43,13.2,3.17,172.02,8.11,7.84,11.7
1933-11-01,9.78,0.45,0.44,13.2,3.15,176.16,8.02,7.88,12.01
1933-12-01,9.97,0.44,0.44,13.2,3.14,179.58,7.93,7.93,12.28
1934-01-01,10.54,0.44,0.44,13.2,3.12,189.85,7.94,8.0,13.03
1934-02-01,11.32,0.44,0.45,13.3,3.09,202.36,7.9,8.01,13.93
1934-03-01,10.74,0.44,0.45,13.3,3.06,192.0,7.91,8.09,13.25
1934-04-01,10.92,0.44,0.46,13.3,3.04,195.21,7.92,8.16,13.52
1934-05-01,9.81,0.44,0.46,13.3,3.01,175.37,7.94,8.24,12.18
1934-06-01,9.94,0.45,0.47,13.4,2.98,176.37,7.9,8.25,12.29
1934-07-01,9.47,0.45,0.47,13.4,2.96,168.03,7.91,8.33,11.74
1934-08-01,9.1,0.45,0.47,13.4,2.93,161.46,7.93,8.4,11.32
1934-09-01,8.88,0.45,0.48,13.6,2.9,155.24,7.82,8.35,10.91
1934-10-01,8.95,0.45,0.48,13.5,2.87,157.63,7.9,8.48,11.11
1934-11-01,9.2,0.45,0.49,13.5,2.84,162.03,7.91,8.56,11.45
1934-12-01,9.26,0.45,0.49,13.4,2.82,164.3,7.98,8.69,11.64
1935-01-01,9.26,0.45,0.57,13.6,2.79,161.89,7.87,9.96,11.5
1935-02-01,8.98,0.45,0.65,13.7,2.78,155.85,7.81,11.28,11.09
1935-03-01,8.41,0.45,0.73,13.7,2.77,145.95,7.81,12.67,10.4
1935-04-01,9.04,0.45,0.76,13.8,2.75,155.75,7.7,13.04,11.1
1935-05-01,9.75,0.44,0.78,13.8,2.74,167.98,7.64,13.5,11.99
1935-06-01,10.12,0.44,0.81,13.7,2.73,175.63,7.64,14.06,12.54
1935-07-01,10.65,0.44,0.79,13.7,2.72,184.83,7.64,13.77,13.2
1935-08-01,11.37,0.44,0.78,13.7,2.71,197.32,7.64,13.48,14.11
1935-09-01,11.61,0.44,0.76,13.7,2.7,201.49,7.64,13.19,14.42
1935-10-01,11.92,0.45,0.76,13.7,2.69,206.87,7.81,13.19,14.83
1935-11-01,13.04,0.46,0.76,13.8,2.67,224.67,7.93,13.09,16.13
1935-12-01,13.04,0.47,0.76,13.8,2.66,224.67,8.1,13.09,16.16
1936-01-01,13.76,0.48,0.77,13.8,2.65,237.07,8.27,13.27,17.09
1936-02-01,14.55,0.49,0.78,13.8,2.65,250.68,8.44,13.44,18.1
1936-03-01,14.86,0.5,0.79,13.7,2.66,257.89,8.68,13.71,18.66
1936-04-01,14.88,0.52,0.82,13.7,2.66,258.24,8.97,14.23,18.72
1936-05-01,14.09,0.53,0.85,13.7,2.66,244.53,9.26,14.75,17.75
1936-06-01,14.69,0.55,0.88,13.8,2.66,253.09,9.48,15.16,18.39
1936-07-01,15.56,0.57,0.9,13.9,2.67,266.15,9.75,15.39,19.36
1936-08-01,15.87,0.59,0.92,14.0,2.67,269.52,10.02,15.62,19.62
1936-09-01,16.05,0.61,0.94,14.0,2.67,272.57,10.36,15.96,19.86
1936-10-01,16.89,0.65,0.97,14.0,2.67,286.84,10.98,16.42,20.91
1936-11-01,17.36,0.68,0.99,14.0,2.67,294.82,11.6,16.87,21.5
1936-12-01,17.06,0.72,1.02,14.0,2.68,289.73,12.23,17.32,21.13
1937-01-01,17.59,0.73,1.05,14.1,2.68,296.61,12.31,17.71,21.62
1937-02-01,18.11,0.74,1.08,14.1,2.67,305.38,12.48,18.21,22.24
1937-03-01,18.09,0.75,1.11,14.2,2.66,302.89,12.56,18.59,22.04
1937-04-01,17.01,0.78,1.13,14.3,2.65,282.82,12.97,18.79,20.56
1937-05-01,16.25,0.81,1.15,14.4,2.64,268.3,13.37,18.99,19.47
1937-06-01,15.64,0.84,1.17,14.4,2.63,258.23,13.87,19.32,18.71
1937-07-01,16.57,0.82,1.19,14.5,2.62,271.7,13.39,19.46,19.65
1937-08-01,16.74,0.79,1.2,14.5,2.61,274.49,13.01,19.73,19.81
1937-09-01,14.37,0.77,1.22,14.6,2.6,234.01,12.54,19.87,16.85
1937-10-01,12.28,0.78,1.19,14.6,2.59,199.98,12.7,19.38,14.36
1937-11-01,11.2,0.79,1.16,14.5,2.58,183.65,12.95,19.02,13.16
1937-12-01,11.02,0.8,1.13,14.4,2.57,181.95,13.21,18.66,13.01
1938-01-01,11.31,0.79,1.08,14.2,2.56,189.37,13.28,18.03,13.51
1938-02-01,11.04,0.79,1.02,14.1,2.54,186.16,13.27,17.26,13.26
1938-03-01,10.31,0.78,0.97,14.1,2.53,173.85,13.15,16.36,12.38
1938-04-01,9.89,0.77,0.9,14.2,2.51,165.59,12.84,15.13,11.79
1938-05-01,9.98,0.75,0.84,14.1,2.49,168.29,12.7,14.11,11.99
1938-06-01,10.21,0.74,0.77,14.1,2.48,172.16,12.48,12.98,12.29
1938-07-01,12.24,0.71,0.72,14.1,2.46,206.4,12.03,12.14,14.77
1938-08-01,12.31,0.69,0.67,14.1,2.44,207.58,11.58,11.3,14.9
1938-09-01,11.75,0.66,0.62,14.1,2.43,198.13,11.13,10.45,14.28
1938-10-01,13.06,0.61,0.63,14.0,2.41,221.8,10.36,10.64,16.06
1938-11-01,13.07,0.56,0.63,14.0,2.39,221.97,9.51,10.76,16.15
1938-12-01,12.69,0.51,0.64,14.0,2.38,215.51,8.66,10.87,15.76
1939-01-01,12.5,0.51,0.66,14.0,2.36,212.29,8.72,11.27,15.6
1939-02-01,12.4,0.52,0.69,13.9,2.35,212.1,8.84,11.75,15.66
1939-03-01,12.39,0.52,0.71,13.9,2.33,211.93,8.89,12.14,15.73
1939-04-01,10.83,0.52,0.73,13.8,2.32,186.59,9.02,12.52,13.92
1939-05-01,11.23,0.53,0.74,13.8,2.31,193.48,9.07,12.81,14.5
1939-06-01,11.43,0.53,0.76,13.8,2.3,196.93,9.13,13.09,14.83
1939-07-01,11.71,0.54,0.78,13.8,2.29,201.75,9.3,13.38,15.27
1939-08-01,11.54,0.55,0.79,13.8,2.27,198.82,9.48,13.67,15.12
1939-09-01,12.77,0.56,0.81,14.1,2.26,215.33,9.44,13.66,16.45
1939-10-01,12.9,0.58,0.84,14.0,2.25,219.08,9.85,14.27,16.82
1939-11-01,12.67,0.6,0.87,14.0,2.24,215.17,10.19,14.78,16.6
1939-12-01,12.37,0.62,0.9,14.0,2.22,210.08,10.53,15.28,16.28
1940-01-01,12.3,0.62,0.93,13.9,2.21,210.39,10.66,15.91,16.38
1940-02-01,12.22,0.63,0.96,14.0,2.19,207.53,10.64,16.3,16.22
1940-03-01,12.15,0.63,0.99,14.0,2.17,206.34,10.7,16.81,16.17
1940-04-01,12.27,0.64,1.01,14.0,2.15,208.38,10.81,17.1,16.37
1940-05-01,10.58,0.64,1.02,14.0,2.12,179.68,10.93,17.38,14.14
1940-06-01,9.67,0.65,1.04,14.1,2.1,163.06,10.96,17.54,12.84
1940-07-01,9.99,0.66,1.05,14.0,2.08,169.66,11.15,17.89,13.37
1940-08-01,10.2,0.66,1.07,14.0,2.06,173.22,11.27,18.12,13.65
1940-09-01,10.63,0.67,1.08,14.0,2.04,180.53,11.38,18.34,14.21
1940-10-01,10.73,0.67,1.07,14.0,2.02,182.23,11.38,18.17,14.33
1940-11-01,10.98,0.67,1.06,14.0,1.99,186.47,11.38,18.0,14.64
1940-12-01,10.53,0.67,1.05,14.1,1.97,177.56,11.3,17.71,13.91
1941-01-01,10.55,0.67,1.05,14.1,1.95,177.9,11.35,17.76,13.9
1941-02-01,9.89,0.68,1.06,14.1,1.99,166.77,11.41,17.82,13.0
1941-03-01,9.95,0.68,1.06,14.2,2.04,166.6,11.39,17.75,12.96
1941-04-01,9.64,0.68,1.07,14.3,2.08,160.28,11.36,17.79,12.43
1941-05-01,9.43,0.69,1.08,14.4,2.12,155.7,11.34,17.83,12.04
1941-06-01,9.76,0.69,1.09,14.7,2.16,157.86,11.16,17.63,12.16
1941-07-01,10.26,0.69,1.12,14.7,2.21,165.95,11.21,18.17,12.74
1941-08-01,10.21,0.7,1.16,14.9,2.25,162.92,11.12,18.46,12.46
1941-09-01,10.24,0.7,1.19,15.1,2.29,161.24,11.02,18.74,12.28
1941-10-01,9.83,0.7,1.18,15.3,2.33,152.76,10.93,18.34,11.58
1941-11-01,9.37,0.71,1.17,15.4,2.38,144.66,10.91,18.06,10.91
1941-12-01,8.76,0.71,1.16,15.5,2.42,134.37,10.89,17.79,10.09
1942-01-01,8.93,0.7,1.12,15.7,2.46,135.24,10.65,16.96,10.1
1942-02-01,8.65,0.7,1.08,15.8,2.46,130.17,10.48,16.25,9.68
1942-03-01,8.18,0.69,1.04,16.0,2.46,121.55,10.25,15.45,9.0
1942-04-01,7.84,0.68,1.02,16.1,2.46,115.78,10.04,15.06,8.54
1942-05-01,7.93,0.67,1.0,16.3,2.46,115.67,9.77,14.59,8.51
1942-06-01,8.33,0.66,0.98,16.3,2.46,121.51,9.63,14.29,8.91
1942-07-01,8.64,0.65,0.97,16.4,2.46,125.26,9.38,14.01,9.15
1942-08-01,8.59,0.63,0.95,16.5,2.47,123.78,9.13,13.74,9.01
1942-09-01,8.68,0.62,0.94,16.5,2.47,125.08,8.93,13.55,9.08
1942-10-01,9.32,0.61,0.97,16.7,2.47,132.69,8.68,13.81,9.6
1942-11-01,9.47,0.6,1.0,16.8,2.47,134.02,8.49,14.15,9.66
1942-12-01,9.52,0.59,1.03,16.9,2.47,133.93,8.3,14.49,9.62
1943-01-01,10.09,0.59,1.04,16.9,2.47,141.95,8.3,14.68,10.15
1943-02-01,10.69,0.59,1.06,16.9,2.47,150.39,8.3,14.87,10.71
1943-03-01,11.07,0.59,1.07,17.2,2.47,153.02,8.16,14.79,10.85
1943-04-01,11.44,0.59,1.08,17.4,2.47,156.32,8.06,14.76,11.04
1943-05-01,11.89,0.59,1.09,17.5,2.47,161.54,8.02,14.81,11.36
1943-06-01,12.1,0.59,1.1,17.5,2.47,164.39,8.02,14.94,11.52
1943-07-01,12.35,0.59,1.09,17.4,2.48,168.75,8.11,14.94,11.77
1943-08-01,11.74,0.6,1.09,17.3,2.48,161.35,8.2,14.93,11.21
1943-09-01,11.99,0.6,1.08,17.4,2.48,163.84,8.2,14.76,11.34
1943-10-01,11.88,0.6,1.03,17.4,2.48,162.33,8.24,14.12,11.19
1943-11-01,11.33,0.61,0.99,17.4,2.48,154.82,8.29,13.48,10.63
1943-12-01,11.48,0.61,0.94,17.4,2.48,156.87,8.34,12.84,10.74
1944-01-01,11.85,0.61,0.94,17.4,2.48,161.92,8.38,12.8,11.05
1944-02-01,11.77,0.62,0.93,17.4,2.47,160.83,8.43,12.75,10.95
1944-03-01,12.1,0.62,0.93,17.4,2.46,165.34,8.47,12.71,11.22
1944-04-01,11.89,0.62,0.93,17.5,2.45,161.54,8.47,12.59,10.94
1944-05-01,12.1,0.63,0.92,17.5,2.44,164.39,8.51,12.54,11.1
1944-06-01,12.67,0.63,0.92,17.6,2.43,171.16,8.51,12.43,11.53
1944-07-01,13.0,0.63,0.91,17.7,2.42,174.63,8.51,12.27,11.74
1944-08-01,12.81,0.64,0.91,17.7,2.42,172.07,8.55,12.18,11.54
1944-09-01,12.6,0.64,0.9,17.7,2.41,169.25,8.6,12.09,11.33
1944-10-01,12.91,0.64,0.91,17.7,2.4,173.42,8.6,12.22,11.58
1944-11-01,12.82,0.64,0.92,17.7,2.39,172.21,8.6,12.36,11.48
1944-12-01,13.1,0.64,0.93,17.8,2.38,174.98,8.55,12.42,11.64
1945-01-01,13.49,0.64,0.94,17.8,2.37,180.19,8.59,12.56,11.96
1945-02-01,13.94,0.65,0.95,17.8,2.35,186.2,8.64,12.69,12.34
1945-03-01,13.93,0.65,0.96,17.8,2.34,186.07,8.68,12.82,12.32
1945-04-01,14.28,0.65,0.97,17.8,2.33,190.74,8.68,13.0,12.63
1945-05-01,14.82,0.65,0.99,17.9,2.31,196.85,8.63,13.11,13.04
1945-06-01,15.09,0.65,1.0,18.1,2.29,198.22,8.54,13.14,13.13
1945-07-01,14.78,0.65,1.0,18.1,2.28,194.15,8.58,13.09,12.87
1945-08-01,14.83,0.66,0.99,18.1,2.27,194.81,8.63,13.05,12.92
1945-09-01,15.84,0.66,0.99,18.1,2.25,208.07,8.67,13.0,13.8
1945-10-01,16.5,0.66,0.98,18.1,2.24,216.74,8.67,12.87,14.37
1945-11-01,17.04,0.66,0.97,18.1,2.22,223.84,8.67,12.74,14.85
1945-12-01,17.33,0.66,0.96,18.2,2.21,226.39,8.62,12.54,15.02
1946-01-01,18.02,0.67,0.94,18.2,2.19,235.41,8.71,12.28,15.62
1946-02-01,18.07,0.67,0.92,18.1,2.19,237.37,8.84,12.09,15.76
1946-03-01,17.53,0.68,0.9,18.3,2.2,227.76,8.83,11.69,15.13
1946-04-01,18.66,0.68,0.88,18.4,2.21,241.12,8.79,11.37,16.04
1946-05-01,18.7,0.68,0.86,18.5,2.21,240.33,8.74,11.05,16.01
1946-06-01,18.58,0.68,0.84,18.7,2.21,236.23,8.65,10.68,15.77
1946-07-01,18.05,0.68,0.86,19.8,2.22,216.75,8.21,10.29,14.51
1946-08-01,17.7,0.69,0.87,20.2,2.23,208.33,8.08,10.28,13.98
1946-09-01,15.09,0.69,0.89,20.4,2.23,175.87,8.04,10.37,11.84
1946-10-01,14.75,0.7,0.95,20.8,2.23,168.6,7.96,10.82,11.39
1946-11-01,14.69,0.7,1.0,21.3,2.24,163.98,7.85,11.2,11.11
1946-12-01,15.13,0.71,1.06,21.5,2.25,167.32,7.85,11.72,11.37
1947-01-01,15.21,0.71,1.13,21.5,2.25,168.2,7.89,12.5,11.47
1947-02-01,15.8,0.72,1.2,21.5,2.27,174.73,7.93,13.27,11.95
1947-03-01,15.16,0.72,1.27,21.9,2.28,164.59,7.82,13.79,11.29
1947-04-01,14.6,0.73,1.33,21.9,2.3,158.51,7.96,14.4,10.9
1947-05-01,14.34,0.75,1.38,21.9,2.31,155.68,8.11,15.02,10.73
1947-06-01,14.84,0.76,1.44,22.0,2.33,160.38,8.21,15.56,11.08
1947-07-01,15.77,0.77,1.48,22.2,2.34,168.89,8.25,15.81,11.7
1947-08-01,15.46,0.78,1.51,22.5,2.36,163.37,8.24,15.99,11.34
1947-09-01,15.06,0.79,1.55,23.0,2.38,155.68,8.17,16.02,10.83
1947-10-01,15.45,0.81,1.57,23.0,2.39,159.71,8.34,16.23,11.13
1947-11-01,15.27,0.82,1.59,23.1,2.41,157.17,8.47,16.37,10.98
1947-12-01,15.03,0.84,1.61,23.4,2.42,152.71,8.53,16.36,10.68
1948-01-01,14.83,0.84,1.64,23.7,2.44,148.78,8.46,16.49,10.42
1948-02-01,14.1,0.85,1.68,23.5,2.43,142.66,8.57,16.96,10.0
1948-03-01,14.3,0.85,1.71,23.4,2.42,145.3,8.64,17.37,10.19
1948-04-01,15.4,0.85,1.76,23.8,2.41,153.84,8.49,17.58,10.78
1948-05-01,16.15,0.85,1.81,23.9,2.4,160.66,8.46,18.01,11.24
1948-06-01,16.82,0.85,1.86,24.1,2.39,165.94,8.39,18.35,11.58
1948-07-01,16.42,0.86,1.93,24.4,2.38,160.0,8.35,18.81,11.13
1948-08-01,15.94,0.86,2.0,24.5,2.36,154.69,8.38,19.41,10.72
1948-09-01,15.76,0.87,2.07,24.5,2.35,152.94,8.44,20.09,10.55
1948-10-01,16.19,0.89,2.14,24.4,2.34,157.76,8.67,20.89,10.83
1948-11-01,15.29,0.91,2.22,24.2,2.33,150.22,8.94,21.78,10.25
1948-12-01,15.19,0.93,2.29,24.1,2.32,149.86,9.17,22.59,10.16
1949-01-01,15.36,0.95,2.32,24.0,2.31,152.17,9.38,22.98,10.25
1949-02-01,14.77,0.96,2.35,23.8,2.31,147.55,9.62,23.48,9.87
1949-03-01,14.91,0.98,2.38,23.8,2.31,148.95,9.79,23.78,9.9
1949-04-01,14.89,0.99,2.39,23.9,2.31,148.13,9.88,23.74,9.78
1949-05-01,14.78,1.01,2.39,23.8,2.31,147.65,10.06,23.91,9.69
1949-06-01,13.97,1.02,2.4,23.9,2.31,138.97,10.15,23.88,9.07
1949-07-01,14.76,1.03,2.4,23.7,2.31,148.07,10.3,24.04,9.61
1949-08-01,15.29,1.03,2.39,23.8,2.32,152.75,10.32,23.91,9.85
1949-09-01,15.49,1.04,2.39,23.9,2.32,154.1,10.35,23.78,9.88
1949-10-01,15.89,1.07,2.37,23.7,2.32,159.41,10.77,23.74,10.17
1949-11-01,16.11,1.11,2.34,23.8,2.32,160.94,11.06,23.41,10.22
1949-12-01,16.54,1.14,2.32,23.6,2.32,166.63,11.48,23.37,10.53
1950-01-01,16.88,1.15,2.34,23.5,2.32,170.78,11.64,23.64,10.75
1950-02-01,17.21,1.16,2.35,23.5,2.34,174.12,11.74,23.81,10.91
1950-03-01,17.35,1.17,2.37,23.6,2.36,174.79,11.79,23.88,10.91
1950-04-01,17.84,1.18,2.43,23.6,2.38,179.73,11.89,24.45,11.18
1950-05-01,18.44,1.19,2.48,23.7,2.4,184.99,11.94,24.91,11.46
1950-06-01,18.74,1.2,2.54,23.8,2.42,187.21,11.99,25.37,11.55
1950-07-01,17.38,1.24,2.6,24.1,2.44,171.46,12.27,25.65,10.54
1950-08-01,18.43,1.29,2.66,24.3,2.47,180.33,12.59,26.03,11.04
1950-09-01,19.08,1.33,2.72,24.4,2.49,185.92,12.96,26.5,11.34
1950-10-01,19.87,1.38,2.76,24.6,2.51,192.04,13.31,26.68,11.66
1950-11-01,19.83,1.42,2.8,24.7,2.53,190.88,13.7,26.95,11.54
1950-12-01,19.75,1.47,2.84,25.0,2.55,187.83,13.98,27.01,11.31
1951-01-01,21.21,1.49,2.84,25.4,2.57,198.54,13.92,26.55,11.9
1951-02-01,22.0,1.5,2.83,25.7,2.58,203.53,13.91,26.21,12.14
1951-03-01,21.63,1.52,2.83,25.8,2.59,199.33,14.01,26.08,11.84
1951-04-01,21.92,1.53,2.79,25.8,2.6,202.0,14.13,25.74,11.95
1951-05-01,21.93,1.55,2.76,25.9,2.61,201.32,14.2,25.31,11.86
1951-06-01,21.55,1.56,2.72,25.9,2.62,197.83,14.32,24.97,11.62
1951-07-01,21.93,1.55,2.65,25.9,2.63,201.32,14.2,24.33,11.78
1951-08-01,22.89,1.53,2.58,25.9,2.63,210.13,14.08,23.68,12.26
1951-09-01,23.48,1.52,2.51,26.1,2.64,213.89,13.85,22.86,12.44
1951-10-01,23.36,1.48,2.49,26.2,2.65,211.99,13.46,22.57,12.31
1951-11-01,22.71,1.45,2.46,26.4,2.66,204.53,13.03,22.18,11.85
1951-12-01,23.41,1.41,2.44,26.5,2.67,210.04,12.65,21.89,12.15
1952-01-01,24.19,1.41,2.43,26.5,2.68,217.03,12.68,21.77,12.53
1952-02-01,23.75,1.42,2.41,26.3,2.69,214.71,12.81,21.82,12.36
1952-03-01,23.81,1.42,2.4,26.3,2.71,215.25,12.84,21.7,12.36
1952-04-01,23.74,1.43,2.38,26.4,2.72,213.8,12.88,21.43,12.24
1952-05-01,23.73,1.44,2.36,26.4,2.73,213.71,12.97,21.25,12.2
1952-06-01,24.38,1.45,2.34,26.5,2.74,218.74,13.01,20.99,12.45
1952-07-01,25.08,1.45,2.35,26.7,2.75,223.33,12.91,20.9,12.67
1952-08-01,25.18,1.45,2.35,26.7,2.77,224.22,12.91,20.96,12.68
